Día,Edad,Físico (F),Técnico (T),Mental (M),Rating (R)
2723.0,25.460273972600593,1.0,1.0,1.0,100.0
2724.0,25.46301369862799,1.0,1.0,1.0,100.0
2725.0,25.465753424655386,1.0,1.0,1.0,100.0
2726.0,25.468493150682782,1.0,1.0,1.0,100.0
2727.0,25.47123287671018,1.0,1.0,1.0,100.0
2728.0,25.473972602737575,1.0,1.0,1.0,100.0
2729.0,25.47671232876497,1.0,1.0,1.0,100.0
2730.0,25.479452054792368,1.0,1.0,1.0,100.0
2731.0,25.482191780819765,1.0,1.0,1.0,100.0
2732.0,25.48493150684716,1.0,1.0,1.0,100.0
2733.0,25.487671232874558,1.0,1.0,1.0,100.0
2734.0,25.490410958901954,1.0,1.0,1.0,100.0
2735.0,25.49315068492935,1.0,1.0,1.0,100.0
2736.0,25.495890410956747,1.0,1.0,1.0,100.0
2737.0,25.498630136984143,1.0,1.0,1.0,100.0
2738.0,25.50136986301154,1.0,1.0,1.0,100.0
2739.0,25.504109589038936,1.0,1.0,1.0,100.0
2740.0,25.506849315066333,1.0,1.0,1.0,100.0
2741.0,25.50958904109373,1.0,1.0,1.0,100.0
2742.0,25.512328767121126,1.0,1.0,1.0,100.0
2743.0,25.515068493148522,1.0,1.0,1.0,100.0
2744.0,25.51780821917592,1.0,1.0,1.0,100.0
2745.0,25.520547945203315,1.0,1.0,1.0,100.0
2746.0,25.52328767123071,1.0,1.0,1.0,100.0
2747.0,25.526027397258108,1.0,1.0,1.0,100.0
2748.0,25.528767123285505,1.0,1.0,1.0,100.0
2749.0,25.5315068493129,1.0,1.0,1.0,100.0
2750.0,25.534246575340298,1.0,1.0,1.0,100.0
2751.0,25.536986301367694,1.0,1.0,1.0,100.0
2752.0,25.53972602739509,1.0,1.0,1.0,100.0
2753.0,25.542465753422487,1.0,1.0,1.0,100.0
2754.0,25.545205479449884,1.0,1.0,1.0,100.0
2755.0,25.54794520547728,1.0,1.0,1.0,100.0
2756.0,25.550684931504676,1.0,1.0,1.0,100.0
2757.0,25.553424657532073,1.0,1.0,1.0,100.0
2758.0,25.55616438355947,1.0,1.0,1.0,100.0
2759.0,25.558904109586866,1.0,1.0,1.0,100.0
2760.0,25.561643835614262,1.0,1.0,1.0,100.0
2761.0,25.56438356164166,1.0,1.0,1.0,100.0
2762.0,25.567123287669055,1.0,1.0,1.0,100.0
2763.0,25.56986301369645,1.0,1.0,1.0,100.0
2764.0,25.57260273972385,1.0,1.0,1.0,100.0
2765.0,25.575342465751245,1.0,1.0,1.0,100.0
2766.0,25.57808219177864,1.0,1.0,1.0,100.0
2767.0,25.580821917806038,1.0,1.0,1.0,100.0
2768.0,25.583561643833434,1.0,1.0,1.0,100.0
2769.0,25.58630136986083,1.0,1.0,1.0,100.0
2770.0,25.589041095888227,1.0,1.0,1.0,100.0
2771.0,25.591780821915624,1.0,1.0,1.0,100.0
2772.0,25.59452054794302,1.0,1.0,1.0,100.0
2773.0,25.597260273970416,1.0,1.0,1.0,100.0
2774.0,25.599999999997813,1.0,1.0,1.0,100.0
2775.0,25.60273972602521,1.0,1.0,1.0,100.0
2776.0,25.605479452052606,1.0,1.0,1.0,100.0
2777.0,25.608219178080002,1.0,1.0,1.0,100.0
2778.0,25.6109589041074,1.0,1.0,1.0,100.0
2779.0,25.613698630134795,1.0,1.0,1.0,100.0
2780.0,25.616438356162192,1.0,1.0,1.0,100.0
2781.0,25.61917808218959,1.0,1.0,1.0,100.0
2782.0,25.621917808216985,1.0,1.0,1.0,100.0
2783.0,25.62465753424438,1.0,1.0,1.0,100.0
2784.0,25.627397260271778,1.0,1.0,1.0,100.0
2785.0,25.630136986299174,1.0,1.0,1.0,100.0
2786.0,25.63287671232657,1.0,1.0,1.0,100.0
2787.0,25.635616438353967,1.0,1.0,1.0,100.0
2788.0,25.638356164381364,1.0,1.0,1.0,100.0
2789.0,25.64109589040876,1.0,1.0,1.0,100.0
2790.0,25.643835616436156,1.0,1.0,1.0,100.0
2791.0,25.646575342463553,1.0,1.0,1.0,100.0
2792.0,25.64931506849095,1.0,1.0,1.0,100.0
2793.0,25.652054794518346,1.0,1.0,1.0,100.0
2794.0,25.654794520545742,1.0,1.0,1.0,100.0
2795.0,25.65753424657314,1.0,1.0,1.0,100.0
2796.0,25.660273972600535,1.0,1.0,1.0,100.0
2797.0,25.663013698627932,1.0,1.0,1.0,100.0
2798.0,25.66575342465533,1.0,1.0,1.0,100.0
2799.0,25.668493150682725,1.0,1.0,1.0,100.0
2800.0,25.67123287671012,1.0,1.0,1.0,100.0
2801.0,25.673972602737518,1.0,1.0,1.0,100.0
2802.0,25.676712328764914,1.0,1.0,1.0,100.0
2803.0,25.67945205479231,1.0,1.0,1.0,100.0
2804.0,25.682191780819707,1.0,1.0,1.0,100.0
2805.0,25.684931506847104,1.0,1.0,1.0,100.0
2806.0,25.6876712328745,1.0,1.0,1.0,100.0
2807.0,25.690410958901897,1.0,1.0,1.0,100.0
2808.0,25.693150684929293,1.0,1.0,1.0,100.0
2809.0,25.69589041095669,1.0,1.0,1.0,100.0
2810.0,25.698630136984086,1.0,1.0,1.0,100.0
2811.0,25.701369863011482,1.0,1.0,1.0,100.0
2812.0,25.70410958903888,1.0,1.0,1.0,100.0
2813.0,25.706849315066275,1.0,1.0,1.0,100.0
2814.0,25.709589041093672,1.0,1.0,1.0,100.0
2815.0,25.71232876712107,1.0,1.0,1.0,100.0
2816.0,25.715068493148465,1.0,1.0,1.0,100.0
2817.0,25.71780821917586,1.0,1.0,1.0,100.0
2818.0,25.720547945203258,1.0,1.0,1.0,100.0
2819.0,25.723287671230654,1.0,1.0,1.0,100.0
2820.0,25.72602739725805,1.0,1.0,1.0,100.0
2821.0,25.728767123285447,1.0,1.0,1.0,100.0
2822.0,25.731506849312844,1.0,1.0,1.0,100.0
2823.0,25.73424657534024,1.0,1.0,1.0,100.0
2824.0,25.736986301367637,1.0,1.0,1.0,100.0
2825.0,25.739726027395033,1.0,1.0,1.0,100.0
2826.0,25.74246575342243,1.0,1.0,1.0,100.0
2827.0,25.745205479449826,1.0,1.0,1.0,100.0
2828.0,25.747945205477222,1.0,1.0,1.0,100.0
2829.0,25.75068493150462,1.0,1.0,1.0,100.0
2830.0,25.753424657532015,1.0,1.0,1.0,100.0
2831.0,25.756164383559412,1.0,1.0,1.0,100.0
2832.0,25.75890410958681,1.0,1.0,1.0,100.0
2833.0,25.761643835614205,1.0,1.0,1.0,100.0
2834.0,25.7643835616416,1.0,1.0,1.0,100.0
2835.0,25.767123287668998,1.0,1.0,1.0,100.0
2836.0,25.769863013696394,1.0,1.0,1.0,100.0
2837.0,25.77260273972379,1.0,1.0,1.0,100.0
2838.0,25.775342465751187,1.0,1.0,1.0,100.0
2839.0,25.778082191778584,1.0,1.0,1.0,100.0
2840.0,25.78082191780598,1.0,1.0,1.0,100.0
2841.0,25.783561643833377,1.0,1.0,1.0,100.0
2842.0,25.786301369860773,1.0,1.0,1.0,100.0
2843.0,25.78904109588817,1.0,1.0,1.0,100.0
2844.0,25.791780821915566,1.0,1.0,1.0,100.0
2845.0,25.794520547942962,1.0,1.0,1.0,100.0
2846.0,25.79726027397036,1.0,1.0,1.0,100.0
2847.0,25.799999999997755,1.0,1.0,1.0,100.0
2848.0,25.802739726025152,1.0,1.0,1.0,100.0
2849.0,25.80547945205255,1.0,1.0,1.0,100.0
2850.0,25.808219178079945,1.0,1.0,1.0,100.0
2851.0,25.81095890410734,1.0,1.0,1.0,100.0
2852.0,25.813698630134738,1.0,1.0,1.0,100.0
2853.0,25.816438356162134,1.0,1.0,1.0,100.0
2854.0,25.81917808218953,1.0,1.0,1.0,100.0
2855.0,25.821917808216927,1.0,1.0,1.0,100.0
2856.0,25.824657534244324,1.0,1.0,1.0,100.0
2857.0,25.82739726027172,1.0,1.0,1.0,100.0
2858.0,25.830136986299117,1.0,1.0,1.0,100.0
2859.0,25.832876712326513,1.0,1.0,1.0,100.0
2860.0,25.83561643835391,1.0,1.0,1.0,100.0
2861.0,25.838356164381306,1.0,1.0,1.0,100.0
2862.0,25.841095890408702,1.0,1.0,1.0,100.0
2863.0,25.8438356164361,1.0,1.0,1.0,100.0
2864.0,25.846575342463495,1.0,1.0,1.0,100.0
2865.0,25.849315068490892,1.0,1.0,1.0,100.0
2866.0,25.85205479451829,1.0,1.0,1.0,100.0
2867.0,25.854794520545685,1.0,1.0,1.0,100.0
2868.0,25.85753424657308,1.0,1.0,1.0,100.0
2869.0,25.860273972600478,1.0,1.0,1.0,100.0
2870.0,25.863013698627874,1.0,1.0,1.0,100.0
2871.0,25.86575342465527,1.0,1.0,1.0,100.0
2872.0,25.868493150682667,1.0,1.0,1.0,100.0
2873.0,25.871232876710064,1.0,1.0,1.0,100.0
2874.0,25.87397260273746,1.0,1.0,1.0,100.0
2875.0,25.876712328764857,1.0,1.0,1.0,100.0
2876.0,25.879452054792253,1.0,1.0,1.0,100.0
2877.0,25.88219178081965,1.0,1.0,1.0,100.0
2878.0,25.884931506847046,1.0,1.0,1.0,100.0
2879.0,25.887671232874442,1.0,1.0,1.0,100.0
2880.0,25.89041095890184,1.0,1.0,1.0,100.0
2881.0,25.893150684929235,1.0,1.0,1.0,100.0
2882.0,25.895890410956632,1.0,1.0,1.0,100.0
2883.0,25.89863013698403,1.0,1.0,1.0,100.0
2884.0,25.901369863011425,1.0,1.0,1.0,100.0
2885.0,25.90410958903882,1.0,1.0,1.0,100.0
2886.0,25.906849315066218,1.0,1.0,1.0,100.0
2887.0,25.909589041093614,1.0,1.0,1.0,100.0
2888.0,25.91232876712101,1.0,1.0,1.0,100.0
2889.0,25.915068493148407,1.0,1.0,1.0,100.0
2890.0,25.917808219175804,1.0,1.0,1.0,100.0
2891.0,25.9205479452032,1.0,1.0,1.0,100.0
2892.0,25.923287671230597,1.0,1.0,1.0,100.0
2893.0,25.926027397257993,1.0,1.0,1.0,100.0
2894.0,25.92876712328539,1.0,1.0,1.0,100.0
2895.0,25.931506849312786,1.0,1.0,1.0,100.0
2896.0,25.934246575340183,1.0,1.0,1.0,100.0
2897.0,25.93698630136758,1.0,1.0,1.0,100.0
2898.0,25.939726027394975,1.0,1.0,1.0,100.0
2899.0,25.942465753422372,1.0,1.0,1.0,100.0
2900.0,25.94520547944977,1.0,1.0,1.0,100.0
2901.0,25.947945205477165,1.0,1.0,1.0,100.0
2902.0,25.95068493150456,1.0,1.0,1.0,100.0
2903.0,25.953424657531958,1.0,1.0,1.0,100.0
2904.0,25.956164383559354,1.0,1.0,1.0,100.0
2905.0,25.95890410958675,1.0,1.0,1.0,100.0
2906.0,25.961643835614147,1.0,1.0,1.0,100.0
2907.0,25.964383561641544,1.0,1.0,1.0,100.0
2908.0,25.96712328766894,1.0,1.0,1.0,100.0
2909.0,25.969863013696337,1.0,1.0,1.0,100.0
2910.0,25.972602739723733,1.0,1.0,1.0,100.0
2911.0,25.97534246575113,1.0,1.0,1.0,100.0
2912.0,25.978082191778526,1.0,1.0,1.0,100.0
2913.0,25.980821917805923,1.0,1.0,1.0,100.0
2914.0,25.98356164383332,1.0,1.0,1.0,100.0
2915.0,25.986301369860715,1.0,1.0,1.0,100.0
2916.0,25.989041095888112,1.0,1.0,1.0,100.0
2917.0,25.99178082191551,1.0,1.0,1.0,100.0
2918.0,25.994520547942905,1.0,1.0,1.0,100.0
2919.0,25.9972602739703,1.0,1.0,1.0,100.0
2920.0,25.999999999997698,1.0,1.0,1.0,100.0
2921.0,26.002739726025094,1.0,1.0,1.0,100.0
2922.0,26.00547945205249,1.0,1.0,1.0,100.0
2923.0,26.008219178079887,1.0,1.0,1.0,100.0
2924.0,26.010958904107284,1.0,1.0,1.0,100.0
2925.0,26.01369863013468,1.0,1.0,1.0,100.0
2926.0,26.016438356162077,1.0,1.0,1.0,100.0
2927.0,26.019178082189473,1.0,1.0,1.0,100.0
2928.0,26.02191780821687,1.0,1.0,1.0,100.0
2929.0,26.024657534244266,1.0,1.0,1.0,100.0
2930.0,26.027397260271663,1.0,1.0,1.0,100.0
2931.0,26.03013698629906,1.0,1.0,1.0,100.0
2932.0,26.032876712326456,1.0,1.0,1.0,100.0
2933.0,26.035616438353852,1.0,1.0,1.0,100.0
2934.0,26.03835616438125,1.0,1.0,1.0,100.0
2935.0,26.041095890408645,1.0,1.0,1.0,100.0
2936.0,26.04383561643604,1.0,1.0,1.0,100.0
2937.0,26.046575342463438,1.0,1.0,1.0,100.0
2938.0,26.049315068490834,1.0,1.0,1.0,100.0
2939.0,26.05205479451823,1.0,1.0,1.0,100.0
2940.0,26.054794520545627,1.0,1.0,1.0,100.0
2941.0,26.057534246573024,1.0,1.0,1.0,100.0
2942.0,26.06027397260042,1.0,1.0,1.0,100.0
2943.0,26.063013698627817,1.0,1.0,1.0,100.0
2944.0,26.065753424655213,1.0,1.0,1.0,100.0
2945.0,26.06849315068261,1.0,1.0,1.0,100.0
2946.0,26.071232876710006,1.0,1.0,1.0,100.0
2947.0,26.073972602737403,1.0,1.0,1.0,100.0
2948.0,26.0767123287648,1.0,1.0,1.0,100.0
2949.0,26.079452054792196,1.0,1.0,1.0,100.0
2950.0,26.082191780819592,1.0,1.0,1.0,100.0
2951.0,26.08493150684699,1.0,1.0,1.0,100.0
2952.0,26.087671232874385,1.0,1.0,1.0,100.0
2953.0,26.09041095890178,1.0,1.0,1.0,100.0
2954.0,26.093150684929178,1.0,1.0,1.0,100.0
2955.0,26.095890410956574,1.0,1.0,1.0,100.0
2956.0,26.09863013698397,1.0,1.0,1.0,100.0
2957.0,26.101369863011367,1.0,1.0,1.0,100.0
2958.0,26.104109589038764,1.0,1.0,1.0,100.0
2959.0,26.10684931506616,1.0,1.0,1.0,100.0
2960.0,26.109589041093557,1.0,1.0,1.0,100.0
2961.0,26.112328767120953,1.0,1.0,1.0,100.0
2962.0,26.11506849314835,1.0,1.0,1.0,100.0
2963.0,26.117808219175746,1.0,1.0,1.0,100.0
2964.0,26.120547945203143,1.0,1.0,1.0,100.0
2965.0,26.12328767123054,1.0,1.0,1.0,100.0
2966.0,26.126027397257936,1.0,1.0,1.0,100.0
2967.0,26.128767123285332,1.0,1.0,1.0,100.0
2968.0,26.13150684931273,1.0,1.0,1.0,100.0
2969.0,26.134246575340125,1.0,1.0,1.0,100.0
2970.0,26.13698630136752,1.0,1.0,1.0,100.0
2971.0,26.139726027394918,1.0,1.0,1.0,100.0
2972.0,26.142465753422314,1.0,1.0,1.0,100.0
2973.0,26.14520547944971,1.0,1.0,1.0,100.0
2974.0,26.147945205477107,1.0,1.0,1.0,100.0
2975.0,26.150684931504504,1.0,1.0,1.0,100.0
2976.0,26.1534246575319,1.0,1.0,1.0,100.0
2977.0,26.156164383559297,1.0,1.0,1.0,100.0
2978.0,26.158904109586693,1.0,1.0,1.0,100.0
2979.0,26.16164383561409,1.0,1.0,1.0,100.0
2980.0,26.164383561641486,1.0,1.0,1.0,100.0
2981.0,26.167123287668883,1.0,1.0,1.0,100.0
2982.0,26.16986301369628,1.0,1.0,1.0,100.0
2983.0,26.172602739723676,1.0,1.0,1.0,100.0
2984.0,26.175342465751072,1.0,1.0,1.0,100.0
2985.0,26.17808219177847,1.0,1.0,1.0,100.0
2986.0,26.180821917805865,1.0,1.0,1.0,100.0
2987.0,26.18356164383326,1.0,1.0,1.0,100.0
2988.0,26.186301369860658,1.0,1.0,1.0,100.0
2989.0,26.189041095888054,1.0,1.0,1.0,100.0
2990.0,26.19178082191545,1.0,1.0,1.0,100.0
2991.0,26.194520547942847,1.0,1.0,1.0,100.0
2992.0,26.197260273970244,1.0,1.0,1.0,100.0
2993.0,26.19999999999764,1.0,1.0,1.0,100.0
2994.0,26.202739726025037,1.0,1.0,1.0,100.0
2995.0,26.205479452052433,1.0,1.0,1.0,100.0
2996.0,26.20821917807983,1.0,1.0,1.0,100.0
2997.0,26.210958904107226,1.0,1.0,1.0,100.0
2998.0,26.213698630134623,1.0,1.0,1.0,100.0
2999.0,26.21643835616202,1.0,1.0,1.0,100.0
3000.0,26.219178082189416,1.0,1.0,1.0,100.0
3001.0,26.221917808216812,1.0,1.0,1.0,100.0
3002.0,26.22465753424421,1.0,1.0,1.0,100.0
3003.0,26.227397260271605,1.0,1.0,1.0,100.0
3004.0,26.230136986299,1.0,1.0,1.0,100.0
3005.0,26.232876712326398,1.0,1.0,1.0,100.0
3006.0,26.235616438353794,1.0,1.0,1.0,100.0
3007.0,26.23835616438119,1.0,1.0,1.0,100.0
3008.0,26.241095890408587,1.0,1.0,1.0,100.0
3009.0,26.243835616435984,1.0,1.0,1.0,100.0
3010.0,26.24657534246338,1.0,1.0,1.0,100.0
3011.0,26.249315068490777,1.0,1.0,1.0,100.0
3012.0,26.252054794518173,1.0,1.0,1.0,100.0
3013.0,26.25479452054557,1.0,1.0,1.0,100.0
3014.0,26.257534246572966,1.0,1.0,1.0,100.0
3015.0,26.260273972600363,1.0,1.0,1.0,100.0
3016.0,26.26301369862776,1.0,1.0,1.0,100.0
3017.0,26.265753424655156,1.0,1.0,1.0,100.0
3018.0,26.268493150682552,1.0,1.0,1.0,100.0
3019.0,26.27123287670995,1.0,1.0,1.0,100.0
3020.0,26.273972602737345,1.0,1.0,1.0,100.0
3021.0,26.27671232876474,1.0,1.0,1.0,100.0
3022.0,26.279452054792138,1.0,1.0,1.0,100.0
3023.0,26.282191780819534,1.0,1.0,1.0,100.0
3024.0,26.28493150684693,1.0,1.0,1.0,100.0
3025.0,26.287671232874327,1.0,1.0,1.0,100.0
3026.0,26.290410958901724,1.0,1.0,1.0,100.0
3027.0,26.29315068492912,1.0,1.0,1.0,100.0
3028.0,26.295890410956517,1.0,1.0,1.0,100.0
3029.0,26.298630136983913,1.0,1.0,1.0,100.0
3030.0,26.30136986301131,1.0,1.0,1.0,100.0
3031.0,26.304109589038706,1.0,1.0,1.0,100.0
3032.0,26.306849315066103,1.0,1.0,1.0,100.0
3033.0,26.3095890410935,1.0,1.0,1.0,100.0
3034.0,26.312328767120896,1.0,1.0,1.0,100.0
3035.0,26.315068493148292,1.0,1.0,1.0,100.0
3036.0,26.31780821917569,1.0,1.0,1.0,100.0
3037.0,26.320547945203085,1.0,1.0,1.0,100.0
3038.0,26.32328767123048,1.0,1.0,1.0,100.0
3039.0,26.326027397257878,1.0,1.0,1.0,100.0
3040.0,26.328767123285274,1.0,1.0,1.0,100.0
3041.0,26.33150684931267,1.0,1.0,1.0,100.0
3042.0,26.334246575340067,1.0,1.0,1.0,100.0
3043.0,26.336986301367464,1.0,1.0,1.0,100.0
3044.0,26.33972602739486,1.0,1.0,1.0,100.0
3045.0,26.342465753422257,1.0,1.0,1.0,100.0
3046.0,26.345205479449653,1.0,1.0,1.0,100.0
3047.0,26.34794520547705,1.0,1.0,1.0,100.0
3048.0,26.350684931504446,1.0,1.0,1.0,100.0
3049.0,26.353424657531843,1.0,1.0,1.0,100.0
3050.0,26.35616438355924,1.0,1.0,1.0,100.0
3051.0,26.358904109586636,1.0,1.0,1.0,100.0
3052.0,26.361643835614032,1.0,1.0,1.0,100.0
3053.0,26.36438356164143,1.0,1.0,1.0,100.0
3054.0,26.367123287668825,1.0,1.0,1.0,100.0
3055.0,26.36986301369622,1.0,1.0,1.0,100.0
3056.0,26.372602739723618,1.0,1.0,1.0,100.0
3057.0,26.375342465751014,1.0,1.0,1.0,100.0
3058.0,26.37808219177841,1.0,1.0,1.0,100.0
3059.0,26.380821917805807,1.0,1.0,1.0,100.0
3060.0,26.383561643833204,1.0,1.0,1.0,100.0
3061.0,26.3863013698606,1.0,1.0,1.0,100.0
3062.0,26.389041095887997,1.0,1.0,1.0,100.0
3063.0,26.391780821915393,1.0,1.0,1.0,100.0
3064.0,26.39452054794279,1.0,1.0,1.0,100.0
3065.0,26.397260273970186,1.0,1.0,1.0,100.0
3066.0,26.399999999997583,1.0,1.0,1.0,100.0
3067.0,26.40273972602498,1.0,1.0,1.0,100.0
3068.0,26.405479452052376,1.0,1.0,1.0,100.0
3069.0,26.408219178079772,1.0,1.0,1.0,100.0
3070.0,26.41095890410717,1.0,1.0,1.0,100.0
3071.0,26.413698630134565,1.0,1.0,1.0,100.0
3072.0,26.41643835616196,1.0,1.0,1.0,100.0
3073.0,26.419178082189358,1.0,1.0,1.0,100.0
3074.0,26.421917808216755,1.0,1.0,1.0,100.0
3075.0,26.42465753424415,1.0,1.0,1.0,100.0
3076.0,26.427397260271547,1.0,1.0,1.0,100.0
3077.0,26.430136986298944,1.0,1.0,1.0,100.0
3078.0,26.43287671232634,1.0,1.0,1.0,100.0
3079.0,26.435616438353737,1.0,1.0,1.0,100.0
3080.0,26.438356164381133,1.0,1.0,1.0,100.0
3081.0,26.44109589040853,1.0,1.0,1.0,100.0
3082.0,26.443835616435926,1.0,1.0,1.0,100.0
3083.0,26.446575342463323,1.0,1.0,1.0,100.0
3084.0,26.44931506849072,1.0,1.0,1.0,100.0
3085.0,26.452054794518116,1.0,1.0,1.0,100.0
3086.0,26.454794520545512,1.0,1.0,1.0,100.0
3087.0,26.45753424657291,1.0,1.0,1.0,100.0
3088.0,26.460273972600305,1.0,1.0,1.0,100.0
3089.0,26.4630136986277,1.0,1.0,1.0,100.0
3090.0,26.465753424655098,1.0,1.0,1.0,100.0
3091.0,26.468493150682495,1.0,1.0,1.0,100.0
3092.0,26.47123287670989,1.0,1.0,1.0,100.0
3093.0,26.473972602737287,1.0,1.0,1.0,100.0
3094.0,26.476712328764684,1.0,1.0,1.0,100.0
3095.0,26.47945205479208,1.0,1.0,1.0,100.0
3096.0,26.482191780819477,1.0,1.0,1.0,100.0
3097.0,26.484931506846873,1.0,1.0,1.0,100.0
3098.0,26.48767123287427,1.0,1.0,1.0,100.0
3099.0,26.490410958901666,1.0,1.0,1.0,100.0
3100.0,26.493150684929063,1.0,1.0,1.0,100.0
3101.0,26.49589041095646,1.0,1.0,1.0,100.0
3102.0,26.498630136983856,1.0,1.0,1.0,100.0
3103.0,26.501369863011252,1.0,1.0,1.0,100.0
3104.0,26.50410958903865,1.0,1.0,1.0,100.0
3105.0,26.506849315066045,1.0,1.0,1.0,100.0
3106.0,26.50958904109344,1.0,1.0,1.0,100.0
3107.0,26.512328767120838,1.0,1.0,1.0,100.0
3108.0,26.515068493148235,1.0,1.0,1.0,100.0
3109.0,26.51780821917563,1.0,1.0,1.0,100.0
3110.0,26.520547945203027,1.0,1.0,1.0,100.0
3111.0,26.523287671230424,1.0,1.0,1.0,100.0
3112.0,26.52602739725782,1.0,1.0,1.0,100.0
3113.0,26.528767123285217,1.0,1.0,1.0,100.0
3114.0,26.531506849312613,1.0,1.0,1.0,100.0
3115.0,26.53424657534001,1.0,1.0,1.0,100.0
3116.0,26.536986301367406,1.0,1.0,1.0,100.0
3117.0,26.539726027394803,1.0,1.0,1.0,100.0
3118.0,26.5424657534222,1.0,1.0,1.0,100.0
3119.0,26.545205479449596,1.0,1.0,1.0,100.0
3120.0,26.547945205476992,1.0,1.0,1.0,100.0
3121.0,26.55068493150439,1.0,1.0,1.0,100.0
3122.0,26.553424657531785,1.0,1.0,1.0,100.0
3123.0,26.55616438355918,1.0,1.0,1.0,100.0
3124.0,26.558904109586578,1.0,1.0,1.0,100.0
3125.0,26.561643835613975,1.0,1.0,1.0,100.0
3126.0,26.56438356164137,1.0,1.0,1.0,100.0
3127.0,26.567123287668768,1.0,1.0,1.0,100.0
3128.0,26.569863013696164,1.0,1.0,1.0,100.0
3129.0,26.57260273972356,1.0,1.0,1.0,100.0
3130.0,26.575342465750957,1.0,1.0,1.0,100.0
3131.0,26.578082191778353,1.0,1.0,1.0,100.0
3132.0,26.58082191780575,1.0,1.0,1.0,100.0
3133.0,26.583561643833146,1.0,1.0,1.0,100.0
3134.0,26.586301369860543,1.0,1.0,1.0,100.0
3135.0,26.58904109588794,1.0,1.0,1.0,100.0
3136.0,26.591780821915336,1.0,1.0,1.0,100.0
3137.0,26.594520547942732,1.0,1.0,1.0,100.0
3138.0,26.59726027397013,1.0,1.0,1.0,100.0
3139.0,26.599999999997525,1.0,1.0,1.0,100.0
3140.0,26.60273972602492,1.0,1.0,1.0,100.0
3141.0,26.605479452052318,1.0,1.0,1.0,100.0
3142.0,26.608219178079715,1.0,1.0,1.0,100.0
3143.0,26.61095890410711,1.0,1.0,1.0,100.0
3144.0,26.613698630134508,1.0,1.0,1.0,100.0
3145.0,26.616438356161904,1.0,1.0,1.0,100.0
3146.0,26.6191780821893,1.0,1.0,1.0,100.0
3147.0,26.621917808216697,1.0,1.0,1.0,100.0
3148.0,26.624657534244093,1.0,1.0,1.0,100.0
3149.0,26.62739726027149,1.0,1.0,1.0,100.0
3150.0,26.630136986298886,1.0,1.0,1.0,100.0
3151.0,26.632876712326283,1.0,1.0,1.0,100.0
3152.0,26.63561643835368,1.0,1.0,1.0,100.0
3153.0,26.638356164381076,1.0,1.0,1.0,100.0
3154.0,26.641095890408472,1.0,1.0,1.0,100.0
3155.0,26.64383561643587,1.0,1.0,1.0,100.0
3156.0,26.646575342463265,1.0,1.0,1.0,100.0
3157.0,26.64931506849066,1.0,1.0,1.0,100.0
3158.0,26.652054794518058,1.0,1.0,1.0,100.0
3159.0,26.654794520545455,1.0,1.0,1.0,100.0
3160.0,26.65753424657285,1.0,1.0,1.0,100.0
3161.0,26.660273972600248,1.0,1.0,1.0,100.0
3162.0,26.663013698627644,1.0,1.0,1.0,100.0
3163.0,26.66575342465504,1.0,1.0,1.0,100.0
3164.0,26.668493150682437,1.0,1.0,1.0,100.0
3165.0,26.671232876709833,1.0,1.0,1.0,100.0
3166.0,26.67397260273723,1.0,1.0,1.0,100.0
3167.0,26.676712328764626,1.0,1.0,1.0,100.0
3168.0,26.679452054792023,1.0,1.0,1.0,100.0
3169.0,26.68219178081942,1.0,1.0,1.0,100.0
3170.0,26.684931506846816,1.0,1.0,1.0,100.0
3171.0,26.687671232874212,1.0,1.0,1.0,100.0
3172.0,26.69041095890161,1.0,1.0,1.0,100.0
3173.0,26.693150684929005,1.0,1.0,1.0,100.0
3174.0,26.6958904109564,1.0,1.0,1.0,100.0
3175.0,26.698630136983798,1.0,1.0,1.0,100.0
3176.0,26.701369863011195,1.0,1.0,1.0,100.0
3177.0,26.70410958903859,1.0,1.0,1.0,100.0
3178.0,26.706849315065988,1.0,1.0,1.0,100.0
3179.0,26.709589041093384,1.0,1.0,1.0,100.0
3180.0,26.71232876712078,1.0,1.0,1.0,100.0
3181.0,26.715068493148177,1.0,1.0,1.0,100.0
3182.0,26.717808219175573,1.0,1.0,1.0,100.0
3183.0,26.72054794520297,1.0,1.0,1.0,100.0
3184.0,26.723287671230366,1.0,1.0,1.0,100.0
3185.0,26.726027397257763,1.0,1.0,1.0,100.0
3186.0,26.72876712328516,1.0,1.0,1.0,100.0
3187.0,26.731506849312556,1.0,1.0,1.0,100.0
3188.0,26.734246575339952,1.0,1.0,1.0,100.0
3189.0,26.73698630136735,1.0,1.0,1.0,100.0
3190.0,26.739726027394745,1.0,1.0,1.0,100.0
3191.0,26.74246575342214,1.0,1.0,1.0,100.0
3192.0,26.745205479449538,1.0,1.0,1.0,100.0
3193.0,26.747945205476935,1.0,1.0,1.0,100.0
3194.0,26.75068493150433,1.0,1.0,1.0,100.0
3195.0,26.753424657531728,1.0,1.0,1.0,100.0
3196.0,26.756164383559124,1.0,1.0,1.0,100.0
3197.0,26.75890410958652,1.0,1.0,1.0,100.0
3198.0,26.761643835613917,1.0,1.0,1.0,100.0
3199.0,26.764383561641313,1.0,1.0,1.0,100.0
3200.0,26.76712328766871,1.0,1.0,1.0,100.0
3201.0,26.769863013696106,1.0,1.0,1.0,100.0
3202.0,26.772602739723503,1.0,1.0,1.0,100.0
3203.0,26.7753424657509,1.0,1.0,1.0,100.0
